Machine_Time,Machine_N_cycles,Machine_Displacement,Machine_Load
34.50003456,1,0.574452937,3.636017799
34.55004672,1,0.57533443,3.644165516
34.60005888,1,0.576154947,3.655044079
34.65007104,1,0.57699579,3.663828373
34.7000832,1,0.577856958,3.674309254
34.75009536,1,0.578636765,3.682961702
34.80010752,1,0.579552233,3.692762852
34.85011968,1,0.580277801,3.702416897
34.90000896,1,0.581193209,3.711530447
34.95002112,1,0.581952691,3.721903324
35.00003328,1,0.582861364,3.730798244
35.05004544,1,0.583634377,3.741233826
35.1000576,1,0.584488809,3.749607325
35.15006976,1,0.585336447,3.760362148
35.20008192,1,0.586143374,3.768859386
35.25009408,1,0.587038457,3.779350042
35.30010624,1,0.587804735,3.788671732
35.3501184,1,0.588720143,3.798010111
35.40000768,1,0.589438915,3.807282448
35.45001984,1,0.590333998,3.815734863
35.500032,1,0.591100276,3.825962305
35.55004416,1,0.591981828,3.833975077
35.60005632,1,0.592788756,3.84420228
35.65006848,1,0.593622804,3.852483749
35.70008064,1,0.594490767,3.862955332
35.7500928,1,0.595257044,3.871548891
35.80010496,1,0.596179247,3.88112855
35.85011712,1,0.596931934,3.890463352
35.9000064,1,0.597874522,3.89966321
35.95001856,1,0.59862721,3.909157038
36.00003072,1,0.599549413,3.917526484
36.05004288,1,0.60031569,3.927344799
36.10005504,1,0.601190388,3.93559742
36.1500672,1,0.601983786,3.945389271
36.20007936,1,0.602811098,3.953322887
36.25009152,1,0.603685856,3.963199854
36.30010368,1,0.604452074,3.971186399
36.35011584,1,0.605374277,3.980282545
36.40000512,1,0.606120229,3.989115238
36.45001728,1,0.607083082,3.997906923
36.50002944,1,0.607835829,4.00747776
36.5500416,1,0.608758032,4.015503883
36.60005376,1,0.60953784,4.024682999
36.65006592,1,0.610399008,4.03234148
36.70007808,1,0.611192405,4.042047024
36.75009024,1,0.611958683,4.048782349
36.8001024,1,0.612853765,4.057662964
36.85011456,1,0.613579333,4.065689087
36.90000384,1,0.614515066,4.073762894
36.950016,1,0.615267813,4.083380699
37.00002816,1,0.616190016,4.090572357
37.05004032,1,0.616969824,4.100244045
37.10005248,1,0.617837787,4.107792377
37.15006464,1,0.618678629,4.117106438
37.2000768,1,0.619485557,4.124588966
37.25008896,1,0.62036711,4.133436203
37.30010112,1,0.621119797,4.141086102
37.35011328,1,0.62205559,4.149638653
37.40000256,1,0.622774363,4.157942772
37.45001472,1,0.623683035,4.165481567
37.50002688,1,0.624449253,4.174207211
37.55003904,1,0.625344336,4.180920601
37.6000512,1,0.626158059,4.189925194
37.65006336,1,0.626998901,4.19661665
37.70007552,1,0.627880454,4.205111027
37.75008768,1,0.628680587,4.211884975
37.80009984,1,0.629582465,4.218958855
37.850112,1,0.630328417,4.224534512
37.90000128,1,0.63125062,4.229401588
37.95001344,1,0.631989717,4.233257771
38.0000256,1,0.632891595,4.234388351
38.05003776,1,0.633644283,4.234406471
38.10004992,1,0.63449192,4.22770071
38.15006208,1,0.635326028,4.214999676
38.20007424,1,0.636119366,4.180774212
38.2500864,1,0.637028039,4.100222111
38.30009856,1,0.637807846,3.921792269
38.35011072,1,0.638750434,3.769595385
38.40012288,1,0.639503121,3.69214344
38.45001216,1,0.640452445,3.653916597
38.50002432,1,0.641198337,3.632917166
38.55003648,1,0.64209342,3.619574785
38.60004864,1,0.642873287,3.612553596
38.6500608,1,0.64374125,3.606637716
38.70007296,1,0.644568503,3.605012417
38.75008512,1,0.64534831,3.603065968
38.80009728,1,0.646256983,3.603697538
38.85010944,1,0.647002876,3.604689837
38.9001216,1,0.647918344,3.605974913
38.95001088,1,0.648650706,3.608546019
39.00002304,1,0.649579704,3.609814644
39.0500352,1,0.650345922,3.613223076
39.10004736,1,0.651247799,3.614161253
39.15005952,1,0.652054727,3.618073702
39.20007168,1,0.652888834,3.61860013
39.25008384,1,0.653756797,3.622012615
39.300096,1,0.654523015,3.623374462
39.35010816,1,0.655411363,3.625765085
39.40012032,1,0.65612334,3.627580643
39.4500096,1,0.657052338,3.628978252
39.50002176,1,0.6577847,3.63122201
39.55003392,1,0.658693373,3.631641865
39.60004608,1,0.659493506,3.634219408
39.65005824,1,0.660361469,3.634692192
39.7000704,1,0.661202312,3.637014866
39.75008256,1,0.662002504,3.636972666
39.80009472,1,0.662904322,3.638556719
39.85010688,1,0.663650274,3.638615608
39.90011904,1,0.664579272,3.638480186
39.95000832,1,0.665298045,3.638711214
40.00002048,1,0.666227043,3.63698411
40.05003264,1,0.6669662,3.637066126
40.1000448,1,0.667847693,3.63495779
40.15005696,1,0.668675005,3.634922981
40.20006912,1,0.669488728,3.632315874
40.25008128,1,0.670377016,3.631385326
40.30009344,1,0.671170413,3.62862134
40.3501056,1,0.672106206,3.627029419
40.40011776,1,0.672865629,3.623939514
40.45000704,1,0.673801422,3.620904446
40.5000192,1,0.674547315,3.618287325
40.55003136,1,0.675442457,3.6143291
40.60004352,1,0.67620188,3.612423182
40.65005568,1,0.677042723,3.608238697
40.70006784,1,0.677870035,3.607068539
40.75008,1,0.678622723,3.603789568
40.80009216,1,0.679538131,3.602254629
40.85010432,1,0.680277288,3.600450277
40.90011648,1,0.681233406,3.5988276
40.95000576,1,0.681999683,3.598893166
41.00001792,1,0.682921886,3.597786188
41.05003008,1,0.683688164,3.597854376
41.10004224,1,0.684549332,3.595952749
41.1500544,1,0.685356259,3.596051693
41.20006656,1,0.686142862,3.593454599
41.25007872,1,0.68703115,3.592812777
41.30009088,1,0.687770307,3.591189384
41.35010304,1,0.688699305,3.589253902
41.4001152,1,0.689424872,3.587928534
41.45000448,1,0.690360665,3.585750818
41.50001664,1,0.691140473,3.585348129
41.5500288,1,0.692049086,3.583254814
41.60004096,1,0.692862809,3.583561182
41.65005312,1,0.693710446,3.581277132
41.70006528,1,0.694551289,3.581425905
41.75007744,1,0.695337892,3.579036236
41.8000896,1,0.696239769,3.578274727
41.85010176,1,0.696972132,3.576247692
41.90011392,1,0.697907925,3.574110985
41.9500032,1,0.698626697,3.572324276
42.00001536,1,0.699542105,3.569290161
42.05002752,1,0.700301588,3.568030357
42.10003968,1,0.70115602,3.564378262
42.15005184,1,0.701996863,3.563408613
42.200064,1,0.702824116,3.560965776
42.25007616,1,0.703712463,3.560405016
42.30008832,1,0.704485476,3.557648897
42.35010048,1,0.705400944,3.556020498
42.40011264,1,0.706119716,3.554170132
42.45000192,1,0.707048714,3.552308798
42.50001408,1,0.707794607,3.551866055
42.55002624,1,0.708696485,3.549652815
42.6000384,1,0.709476292,3.549753904
42.65005056,1,0.710330725,3.547894001
42.70006272,1,0.711178303,3.548246861
42.75007488,1,0.7119717,3.546859026
42.80008704,1,0.712866783,3.547097683
42.8500992,1,0.713612735,3.546476126
42.90011136,1,0.714555264,3.546198845
42.95000064,1,0.715301156,3.546118498
43.0000128,1,0.716236949,3.544961452
43.05002496,1,0.716982901,3.545344114
43.10003712,1,0.717891514,3.543286085
43.15004928,1,0.718684912,3.543364286
43.20006144,1,0.719505429,3.541023493
43.2500736,1,0.720373392,3.540772438
43.30008576,1,0.721146405,3.538445473
43.35009792,1,0.722041488,3.537123442
43.40011008,1,0.722753525,3.534733057
43.45012224,1,0.723689318,3.53260088
43.50001152,1,0.72443521,3.53190589
43.55002368,1,0.725343883,3.529055834
43.60003584,1,0.726144016,3.52876091
43.650048,1,0.727011979,3.525874615
43.70006016,1,0.727859616,3.525520802
43.75007232,1,0.728639424,3.522640228
43.80008448,1,0.729554832,3.521768808
43.85009664,1,0.730300784,3.520341635
43.9001088,1,0.731216192,3.518149137
43.95012096,1,0.73194176,3.516456127
44.00001024,1,0.732863963,3.513876915
44.0500224,1,0.73363024,3.513018847
44.10003456,1,0.734498203,3.510503531
44.15004672,1,0.73534584,3.509981632
44.20005888,1,0.736166358,3.507924318
44.25007104,1,0.737061441,3.507245064
44.3000832,1,0.737820923,3.505881071
44.35009536,1,0.738749921,3.505255938
44.40010752,1,0.739489019,3.504497766
44.45011968,1,0.740418017,3.503729343
44.50000896,1,0.741157174,3.503911018
44.55002112,1,0.742045462,3.502527952
44.60003328,1,0.742832065,3.502866745
44.65004544,1,0.743666112,3.501588583
44.7000576,1,0.74451375,3.502155304
44.75006976,1,0.745280027,3.501036406
44.80008192,1,0.74620223,3.501047611
44.85009408,1,0.746954918,3.50092411
44.90010624,1,0.747904241,3.500337601
44.9501184,1,0.748663723,3.500676155
45.00000768,1,0.749579191,3.49965477
45.05001984,1,0.750325084,3.500104427
45.100032,1,0.751186252,3.498227358
45.15004416,1,0.751999974,3.498679876
45.20005632,1,0.752786577,3.49664855
45.25006848,1,0.753674924,3.496583223
45.30008064,1,0.754434347,3.495016813
45.3500928,1,0.755376935,3.494329929
45.40010496,1,0.756122828,3.493394136
45.45011712,1,0.757051826,3.492001772
45.5000064,1,0.757818103,3.491819382
45.55001856,1,0.758719981,3.489582062
45.60003072,1,0.759499788,3.488921404
45.65004288,1,0.760347426,3.485747337
45.70005504,1,0.761188269,3.485411406
45.7500672,1,0.761974871,3.482736826
45.80007936,1,0.762883484,3.481961727
45.85009152,1,0.763642967,3.480603695
45.90010368,1,0.76456517,3.479581833
45.95011584,1,0.765311122,3.478912115
46.00000512,1,0.76624012,3.477171183
46.05001728,1,0.766992807,3.477027893
46.10002944,1,0.7678743,3.475033522
46.1500416,1,0.768674493,3.475429535
46.20005376,1,0.769488215,3.473275423
46.25006592,1,0.770369709,3.473600149
46.30007808,1,0.771142781,3.472706079
46.35009024,1,0.772064984,3.473131895
46.4001024,1,0.772797346,3.472863674
46.45011456,1,0.773726344,3.47253561
46.50000384,1,0.774465442,3.473504782
46.550016,1,0.77536732,3.472835779
46.60002816,1,0.776174247,3.474398851
46.65004032,1,0.7770558,3.474198818
46.70005248,1,0.777876318,3.476193666
46.75006464,1,0.778669655,3.475779533
46.8000768,1,0.779564798,3.477175951
46.85008896,1,0.78031069,3.47719574
46.90010112,1,0.781246483,3.477326155
46.95011328,1,0.781978786,3.477831364
47.00000256,1,0.782914579,3.47721839
47.05001472,1,0.783674061,3.478030443
47.10002688,1,0.784569144,3.476421833
47.15003904,1,0.785376072,3.476967573
47.2000512,1,0.786203384,3.475288868
47.25006336,1,0.787071347,3.47507143
47.30007552,1,0.78783083,3.47315383
47.35008768,1,0.788739502,3.472478628
47.40009984,1,0.78945148,3.471204281
47.450112,1,0.790373683,3.469654322
47.50000128,1,0.79112637,3.470319033
47.55001344,1,0.792021513,3.469248295
47.6000256,1,0.792835176,3.470338106
47.65003776,1,0.793676078,3.468755007
47.70004992,1,0.794544041,3.469069004
47.75006208,1,0.795317054,3.467257023
47.80007424,1,0.796218932,3.466587543
47.8500864,1,0.796951294,3.464664936
47.90009856,1,0.797887027,3.463427782
47.95011072,1,0.798639774,3.463425159
48.00012288,1,0.799561977,3.462653875
48.05001216,1,0.80032146,3.463516474
48.10002432,1,0.801202953,3.462588549
48.15003648,1,0.80202347,3.464567661
48.20004864,1,0.802830398,3.464338541
48.2500608,1,0.803718746,3.465780497
48.30007296,1,0.804478168,3.466541529
48.35008512,1,0.805407166,3.467850924
48.40009728,1,0.806132734,3.469530582
48.45010944,1,0.807068527,3.469962835
48.5001216,1,0.807821214,3.472201824
48.55001088,1,0.808723092,3.472325802
48.60002304,1,0.809509695,3.474311352
48.6500352,1,0.810370862,3.47366333
48.70004736,1,0.81120497,3.475122929
48.75005952,1,0.811971188,3.47447753
48.80007168,1,0.812873065,3.475194693
48.85008384,1,0.813619018,3.475850582
48.900096,1,0.814548016,3.47649622
48.95010816,1,0.815280318,3.477606535
49.00012032,1,0.816202581,3.477935553
49.0500096,1,0.816955268,3.479999542
49.10002176,1,0.817829967,3.479540348
49.15003392,1,0.818657279,3.481492758
49.20004608,1,0.819477797,3.48114109
49.25005824,1,0.820366085,3.482755899
49.3000704,1,0.821152687,3.482564926
49.35008256,1,0.822068095,3.483310223
49.40009472,1,0.822807252,3.483217001
49.45010688,1,0.82373625,3.483588219
49.50011904,1,0.824475408,3.484602928
49.55000832,1,0.825384021,3.484154224
49.60002048,1,0.826150298,3.485090017
49.65003264,1,0.827018261,3.48405838
49.7000448,1,0.827845514,3.484842777
49.75005696,1,0.828666031,3.48353982
49.80006912,1,0.829574704,3.484050512
49.85008128,1,0.830354512,3.483066797
49.90009344,1,0.831276715,3.482999325
49.9501056,1,0.832029402,3.48234868
50.00011776,1,0.832951665,3.481509447
50.05000704,1,0.833656847,3.481996298
50.1000192,1,0.834531605,3.480635166
50.15003136,1,0.835325003,3.481677771
50.20004352,1,0.836138725,3.480633259
50.25005568,1,0.837020218,3.481830835
50.30006784,1,0.837786496,3.482100964
50.35008,1,0.838722289,3.483893394
50.40009216,1,0.839468181,3.485326529
50.45010432,1,0.840410769,3.486553907
50.50011648,1,0.841149867,3.4889431
50.55000576,1,0.842051744,3.489280939
50.60001792,1,0.842831552,3.491592407
50.65003008,1,0.843685985,3.491823435
50.70004224,1,0.844526827,3.494219065
50.7500544,1,0.845293045,3.494165897
50.80006656,1,0.846201718,3.495221615
50.85007872,1,0.84694761,3.49605608
50.90009088,1,0.847876608,3.496900797
50.95010304,1,0.848622561,3.498315334
51.0001152,1,0.849551558,3.498670816
51.05000448,1,0.850338161,3.501412868
51.10001664,1,0.851233244,3.502508163
51.1500288,1,0.852033377,3.505434275
51.20004096,1,0.852847099,3.505904198
51.25005312,1,0.853715062,3.50834012
51.30006528,1,0.85446775,3.509254694
51.35007744,1,0.855376422,3.511239052
51.4000896,1,0.8560884,3.51237011
51.45010176,1,0.857003868,3.512814045
51.50011392,1,0.85776335,3.51435256
51.5500032,1,0.858651638,3.514194012
51.60001536,1,0.859472156,3.515955925
51.65002752,1,0.860319793,3.515998363
51.70003968,1,0.861180961,3.518148184
51.75005184,1,0.861953974,3.518460751
51.800064,1,0.862876236,3.520285368
51.85007616,1,0.863595009,3.521723509
51.90008832,1,0.864530802,3.522738934
51.95010048,1,0.865269899,3.52493906
52.00011264,1,0.866192102,3.525672197
52.05000192,1,0.86695838,3.528507471
52.10001408,1,0.867819548,3.528874159
52.15002624,1,0.868667185,3.53188777
52.2000384,1,0.869480908,3.533074379
52.25005056,1,0.870362461,3.535143375
52.30006272,1,0.871128678,3.5358634
52.35007488,1,0.872064471,3.537638664
52.40008704,1,0.872810364,3.538593054
52.4500992,1,0.873746157,3.539846659
52.50011136,1,0.874498844,3.541950703
52.55000064,1,0.875421047,3.543028593
52.6000128,1,0.876187325,3.545389414
52.65002496,1,0.877055287,3.54607296
52.70003712,1,0.877862215,3.548680782
52.75004928,1,0.878642082,3.54911828
52.80006144,1,0.879523575,3.551216364
52.8500736,1,0.880262733,3.552310705
52.90008576,1,0.881205261,3.553958654
52.95009792,1,0.881964743,3.556443453
53.00011008,1,0.882900536,3.55765748
53.05012224,1,0.883660018,3.560354233
53.10001152,1,0.884568632,3.561417818
53.15002368,1,0.885362029,3.564703703
53.20003584,1,0.886189342,3.565536976
53.250048,1,0.887043715,3.568224907
53.30006016,1,0.887816727,3.569594145
53.35007232,1,0.88871187,3.571709394
53.40008448,1,0.889423847,3.573308229
53.45009664,1,0.890366435,3.574791908
53.5001088,1,0.891105533,3.577299595
53.55012096,1,0.892014205,3.578068256
53.60001024,1,0.892814338,3.58100152
53.6500224,1,0.893689096,3.581562757
53.70003456,1,0.894536734,3.584257841
53.75004672,1,0.895336866,3.584752083
53.80005888,1,0.896252334,3.587414742
53.85007104,1,0.896998227,3.58859396
53.9000832,1,0.897913694,3.590034246
53.95009536,1,0.898625672,3.591678381
54.00010752,1,0.89954114,3.592556238
54.05011968,1,0.900287032,3.595009327
54.10000896,1,0.901141405,3.595751762
54.15002112,1,0.901975513,3.598995924
54.20003328,1,0.90278244,3.60050559
54.25004544,1,0.903704643,3.603405476
54.3000576,1,0.904484451,3.605628014
54.35006976,1,0.905420244,3.60818243
54.40008192,1,0.906152606,3.610528708
54.45009408,1,0.907074809,3.612280846
54.50010624,1,0.907807171,3.614536047
54.5501184,1,0.908702254,3.615394354
54.60000768,1,0.909482062,3.61835289
54.65001984,1,0.91031611,3.618811607
54.700032,1,0.911170542,3.621705294
54.75004416,1,0.91193682,3.622462749
54.80005632,1,0.912859023,3.624641895
54.85006848,1,0.91362524,3.626070261
54.90008064,1,0.914567828,3.627945662
54.9500928,1,0.915334105,3.63013339
55.00010496,1,0.916263103,3.63126874
55.05011712,1,0.917002201,3.63429141
55.1000064,1,0.917883754,3.634754658
55.15001856,1,0.918697476,3.63839221
55.20003072,1,0.919497609,3.639339924
55.25004288,1,0.920372367,3.641949177
55.30005504,1,0.921125054,3.643175364
55.3500672,1,0.922040462,3.645772696
55.40007936,1,0.922759295,3.647368193
55.45009152,1,0.923688293,3.648936749
55.50010368,1,0.924461305,3.651870251
55.55011584,1,0.925369978,3.653510809
55.60000512,1,0.92615658,3.656670094
55.65001728,1,0.927024543,3.657567024
55.70002944,1,0.927851796,3.660976171
55.7500416,1,0.928638399,3.661995649
55.80005376,1,0.929533482,3.665051937
55.85006592,1,0.930279434,3.667360544
55.90007808,1,0.931215167,3.669839621
55.95009024,1,0.931947529,3.672463894
56.0001024,1,0.932876527,3.674351215
56.05011456,1,0.93363601,3.677307129
56.10000384,1,0.934517562,3.678550482
56.150016,1,0.93532449,3.682028294
56.20002816,1,0.936165333,3.682977676
56.25004032,1,0.937033296,3.686427355
56.30005248,1,0.937799573,3.687936068
56.35006464,1,0.938714981,3.690611601
56.4000768,1,0.939447343,3.692957163
56.45008896,1,0.940396667,3.695561409
56.50010112,1,0.941156149,3.698854923
56.55011328,1,0.942085147,3.700943232
56.60000256,1,0.942851424,3.704960585
56.65001472,1,0.943726122,3.706434011
56.70002688,1,0.94450599,3.710328817
56.75003904,1,0.945292532,3.711997747
56.8000512,1,0.946187675,3.715717077
56.85006336,1,0.946940362,3.718322754
56.90007552,1,0.947876096,3.721451998
56.95008768,1,0.948615253,3.724846125
57.00009984,1,0.949557841,3.72722888
57.050112,1,0.950310528,3.731173038
57.10000128,1,0.951192021,3.732636929
57.15001344,1,0.952019334,3.736070633
57.2000256,1,0.952819467,3.737153053
57.25003776,1,0.953694224,3.739893198
57.30004992,1,0.954446912,3.741156816
57.35006208,1,0.95537591,3.743207216
57.40007424,1,0.956108272,3.745337486
57.4500864,1,0.95703727,3.746651888
57.50009856,1,0.957810283,3.749270916
57.55011072,1,0.95872575,3.749909878
57.60012288,1,0.959525883,3.752596617
57.65001216,1,0.960380316,3.752902985
57.70002432,1,0.961227894,3.755398035
57.75003648,1,0.962021291,3.75615263
57.80004864,1,0.962916374,3.758580685
57.8500608,1,0.963648736,3.760317326
57.90007296,1,0.964564204,3.762105942
57.95008512,1,0.965296507,3.764707327
58.00009728,1,0.96620518,3.765996456
58.05010944,1,0.966964662,3.769825935
58.1001216,1,0.96782583,3.771264315
58.15001088,1,0.968673468,3.77480197
58.20002304,1,0.969493985,3.776648521
58.2500352,1,0.970389068,3.780165911
58.30004736,1,0.971155345,3.782886267
58.35005952,1,0.972070754,3.785707951
58.40007168,1,0.972789526,3.788394451
58.45008384,1,0.973725319,3.790394306
58.500096,1,0.974457681,3.793647289
58.55010816,1,0.975352764,3.795016289
58.60012032,1,0.976146162,3.79877305
