MD_N_cycles--1,MD_Load--1,MD_index--1 ,exx--1 ,eyy--1 ,exy--1
253200,316.557914,2796,-0.000471587,0.00200563,-0.000118975
253200,574.867267,2797,-0.000965181,0.00338713,-0.000129233
253250,810.982592,2798,-0.00157767,0.00501035,-0.000201278
253250,924.160171,2799,-0.00200397,0.00618518,-0.000220817
253250,887.873119,2800,-0.00212579,0.00654681,-0.000231938
253250,700.430349,2801,-0.00190788,0.0058986,-0.000217138
253250,440.832428,2802,-0.00140525,0.00451138,-0.000182419
253250,211.836204,2803,-0.000839201,0.00289969,-0.000140634
253250,102.910829,2804,-0.000435211,0.00176608,-0.000126805
253250,145.962361,2805,-0.000317285,0.00144875,-0.0000999
253250,327.816063,2806,-0.00054043,0.00208564,-0.000130866
253250,575.286026,2807,-0.00102063,0.00342186,-0.000148966
253300,791.993502,2808,-0.00154846,0.00498959,-0.000159972
253300,903.093387,2809,-0.0019548,0.00611318,-0.000185007
253300,863.375737,2810,-0.00206293,0.00645061,-0.000198255
253300,676.673862,2811,-0.0018446,0.00579659,-0.000187782
253300,423.792194,2812,-0.00134282,0.00440899,-0.000150405
253300,196.599858,2813,-0.000778946,0.00281362,-0.000117742
253300,87.61006,2814,-0.000373613,0.001671,-0.0000922
253300,129.501954,2815,-0.000265393,0.00136864,-0.0000781
253300,320.777706,2816,-0.00049975,0.00203973,-0.000103851
253300,572.709052,2817,-0.000987265,0.00341444,-0.000119762
253350,818.182019,2818,-0.00155964,0.00492328,-0.000176191
253350,926.656618,2819,-0.00203097,0.0062529,-0.000205754
253350,887.293299,2820,-0.00214965,0.00658536,-0.000215517
253350,694.132866,2821,-0.00192041,0.00590974,-0.000192626
253350,441.283399,2822,-0.00140777,0.00451056,-0.000173495
253350,210.257809,2823,-0.0008364,0.00289772,-0.0001268
253350,106.244786,2824,-0.000439816,0.00178276,-0.000109563
253350,151.535063,2825,-0.000324832,0.00149354,-0.0000879
253350,338.059529,2826,-0.000557307,0.00216056,-0.000109409
253350,586.109317,2827,-0.00104652,0.00350393,-0.000135194
253400,806.730582,2828,-0.00156182,0.00499832,-0.000182726
253400,901.595519,2829,-0.00196213,0.00611299,-0.000191551
253400,861.201413,2830,-0.0020648,0.00642691,-0.000210386
253400,670.875669,2831,-0.00184079,0.00574869,-0.000198386
253400,413.580938,2832,-0.00134137,0.00434384,-0.00015755
253400,182.555361,2833,-0.000763311,0.00275086,-0.000125025
253400,86.192726,2834,-0.000364366,0.00164278,-0.0000947
253400,129.952924,2835,-0.000268617,0.00137053,-0.0000831
253400,329.362246,2836,-0.000518487,0.00208146,-0.000112759
253400,589.797611,2837,-0.00102241,0.00348754,-0.000133207
253450,818.230337,2838,-0.00159772,0.00511788,-0.000157879
253450,922.356288,2839,-0.00200913,0.00626692,-0.00018792
253450,879.240248,2840,-0.00212131,0.0065791,-0.000195737
253450,686.16035,2841,-0.00188217,0.00587399,-0.000175206
253450,430.299051,2842,-0.00137222,0.00446105,-0.000147054
253450,205.40988,2843,-0.000796528,0.00285669,-0.000112878
253450,106.0193,2844,-0.000400367,0.00175853,-0.0000953
253450,155.690429,2845,-0.000302919,0.00149169,-0.0000737
253450,342.32764,2846,-0.000542998,0.00218072,-0.0000978
253450,591.086098,2847,-0.00103866,0.00354026,-0.000127174
