 Machine_Time  ,Machine_N_cycles,Machine_Displacement,Machine_Load,MD_index--# ,u--#,v--#,eyy--#,exx--#,exy--#,MD_N_cycles--# ,MD_Load--# ,Crack_length,Crack_N_cycles,Crack_Displacement,Crack_Load ,Th_time,Th_N_cycles,Th_specimen_max,Th_specimen_mean,Th_chamber,Th_uppergrips,Th_lowergrips ,Specimen_name
,56503,0.790973776,1.405972656,,,,,,,,,,,,,,,,,,,,
,56503,0.849728298,1.562197388,,,,,,,,,,,,,,,,,,,,
,56503,0.895272999,1.679729492,,,,,,,,,,,,,,,,,,,,
,56503,0.92454924,1.758226196,,,,,,,,,,,,,,,,,,,,
,56503,0.938806625,1.791712158,,,,,,,,,,,,,,,,,,,,
,56503,0.934627664,1.781409058,,,,,,,,,,,,,,,,,,,,
,56503,0.910442381,1.714222412,,,,,,,,,,,,,,,,,,,,
,56503,0.871946686,1.603806763,,,,,,,,,,,,,,,,,,,,
,56503,0.819356763,1.456453003,,,,,,,,,,,,,,,,,,,,
,56503,0.754240842,1.28037207,,,,,,,,,,,,,,,,,,,,
,56503,0.685670238,1.092501953,,,,,,,,,,,,,,,,,,,,
,56503,0.616067671,0.901397888,,,,,,,,,,,,,,,,,,,,
,56503,0.544799841,0.709072144,,,,,,,,,,,,,,,,,,,,
,56503,0.478926289,0.527250977,,,,,,,,,,,,,,,,,,,,
,56503,0.422847283,0.374376923,,,,,,,,,,,,,,,,,,,,
,56503,0.382538885,0.263053223,,,,,,,,,,,,,,,,,,,,
,56503,0.356611621,0.197357864,,,,,,,,,,,,,,,,,,,,
,56504,0.347809488,0.177822556,,,,,,,,,,,,,,,,,,,,
,56504,0.356125092,0.202261444,,,,,,,,,,,,,,,,,,,,
,56504,0.384028244,0.283383636,,,,,,,,,,,,,,,,,,,,
,56504,0.426549464,0.405033051,,,,,,,,,,,,,,,,,,,,
,56504,0.480344897,0.558749512,,,,,,,,,,,,,,,,,,,,
,56504,0.544650829,0.739368103,,,,,,,,,,,,,,,,,,,,
,56504,0.614959688,0.927996338,,,,,,,,,,,,,,,,,,,,
,56504,0.682814396,1.115150879,,,,,,,,,,,,,,,,,,,,
,56504,0.751464046,1.300560059,,,,,,,,,,,,,,,,,,,,
,56504,0.815124018,1.471762573,,,,,,,,,,,,,,,,,,,,
,56504,0.867718481,1.61141626,,,,,,,,,,,,,,,,,,,,
,56504,0.907459122,1.716347412,,,,,,,,,,,,,,,,,,,,
,56504,0.931715942,1.778578003,,,,,,,,,,,,,,,,,,,,
,56504,0.938405108,1.791207764,,,,,,,,,,,,,,,,,,,,
,56504,0.927560788,1.761042236,,,,,,,,,,,,,,,,,,,,
,56504,0.8965999,1.677077271,,,,,,,,,,,,,,,,,,,,
,56504,0.850771379,1.547513916,,,,,,,,,,,,,,,,,,,,
,56504,0.794037478,1.389610229,,,,,,,,,,,,,,,,,,,,
,56504,0.727783947,1.208942505,,,,,,,,,,,,,,,,,,,,
,56504,0.657778291,1.016888489,,,,,,,,,,,,,,,,,,,,
,56504,0.588479626,0.825909546,,,,,,,,,,,,,,,,,,,,
,56504,0.518932939,0.637618286,,,,,,,,,,,,,,,,,,,,
,56504,0.454664987,0.461746246,,,,,,,,,,,,,,,,,,,,
,56504,0.404614198,0.326075165,,,,,,,,,,,,,,,,,,,,
,56504,0.370933849,0.235441849,,,,,,,,,,,,,,,,,,,,
,56504,0.352262694,0.186359802,,,,,,,,,,,,,,,,,,,,
,56505,0.350642949,0.184281326,,,,,,,,,,,,,,,,,,,,
,56505,0.367677218,0.232811996,,,,,,,,,,,,,,,,,,,,
,56505,0.400463497,0.328298004,,,,,,,,,,,,,,,,,,,,
,56505,0.449303538,0.465745148,,,,,,,,,,,,,,,,,,,,
,56505,0.507041812,0.631067871,,,,,,,,,,,,,,,,,,,,
,56505,0.573091966,0.814072998,,,,,,,,,,,,,,,,,,,,
,56505,0.642262399,1.004360535,,,,,,,,,,,,,,,,,,,,
,56505,0.710485852,1.191477051,,,,,,,,,,,,,,,,,,,,
,56505,0.777676003,1.371363892,,,,,,,,,,,,,,,,,,,,
,56505,0.838211155,1.532778442,,,,,,,,,,,,,,,,,,,,
,56505,0.885169196,1.658079224,,,,,,,,,,,,,,,,,,,,
,56505,0.919960439,1.745156006,,,,,,,,,,,,,,,,,,,,
,56505,0.936526747,1.788796021,,,,,,,,,,,,,,,,,,,,
,56505,0.936349505,1.786045776,,,,,,,,,,,,,,,,,,,,
,56505,0.917284167,1.731852539,,,,,,,,,,,,,,,,,,,,
,56505,0.882125634,1.631384521,,,,,,,,,,,,,,,,,,,,
,56505,0.828564167,1.486366089,,,,,,,,,,,,,,,,,,,,
,56505,0.767527497,1.316462891,,,,,,,,,,,,,,,,,,,,
,56505,0.699951546,1.131089233,,,,,,,,,,,,,,,,,,,,
,56505,0.62856148,0.937296204,,,,,,,,,,,,,,,,,,,,
,56505,0.558843487,0.746729614,,,,,,,,,,,,,,,,,,,,
,56505,0.492763531,0.562826538,,,,,,,,,,,,,,,,,,,,
,56505,0.432173896,0.400324188,,,,,,,,,,,,,,,,,,,,
,56505,0.387822103,0.28133136,,,,,,,,,,,,,,,,,,,,
,56505,0.36068185,0.207982025,,,,,,,,,,,,,,,,,,,,
,56506,0.348944974,0.17737442,,,,,,,,,,,,,,,,,,,,
,56506,0.353941316,0.192195053,,,,,,,,,,,,,,,,,,,,
,56506,0.379324716,0.264714294,,,,,,,,,,,,,,,,,,,,
,56506,0.417354691,0.377355225,,,,,,,,,,,,,,,,,,,,
,56506,0.469733786,0.526781128,,,,,,,,,,,,,,,,,,,,
,56506,0.533063721,0.704588928,,,,,,,,,,,,,,,,,,,,
,56506,0.601065869,0.891063721,,,,,,,,,,,,,,,,,,,,
,56506,0.669237284,1.079105103,,,,,,,,,,,,,,,,,,,,
,56506,0.738491886,1.26552124,,,,,,,,,,,,,,,,,,,,
,56506,0.804530107,1.44093457,,,,,,,,,,,,,,,,,,,,
,56506,0.858662243,1.588539185,,,,,,,,,,,,,,,,,,,,
,56506,0.900918967,1.70018811,,,,,,,,,,,,,,,,,,,,
,56506,0.928895199,1.771080811,,,,,,,,,,,,,,,,,,,,
,56506,0.937794161,1.792292969,,,,,,,,,,,,,,,,,,,,
,56506,0.932807452,1.773277344,,,,,,,,,,,,,,,,,,,,
,56506,0.90491178,1.697304688,,,,,,,,,,,,,,,,,,,,
,56506,0.860823668,1.576743896,,,,,,,,,,,,,,,,,,,,
,56506,0.806352473,1.422984619,,,,,,,,,,,,,,,,,,,,
,56506,0.742033124,1.24502063,,,,,,,,,,,,,,,,,,,,
,56506,0.672562397,1.054797363,,,,,,,,,,,,,,,,,,,,
,56506,0.603632652,0.864347961,,,,,,,,,,,,,,,,,,,,
,56506,0.531419413,0.673571167,,,,,,,,,,,,,,,,,,,,
,56506,0.466512138,0.493930969,,,,,,,,,,,,,,,,,,,,
,56506,0.414071226,0.349730347,,,,,,,,,,,,,,,,,,,,
,56506,0.375247735,0.249669861,,,,,,,,,,,,,,,,,,,,
,56506,0.354401011,0.192402847,,,,,,,,,,,,,,,,,,,,
,56507,0.350258488,0.181917068,,,,,,,,,,,,,,,,,,,,
,56507,0.362335151,0.21710173,,,,,,,,,,,,,,,,,,,,
,56507,0.392280519,0.304449158,,,,,,,,,,,,,,,,,,,,
,56507,0.437461596,0.434403107,,,,,,,,,,,,,,,,,,,,
,56507,0.494152308,0.596015991,,,,,,,,,,,,,,,,,,,,
,56507,0.560271728,0.778240173,,,,,,,,,,,,,,,,,,,,
,56507,0.629129994,0.968181396,,,,,,,,,,,,,,,,,,,,
,56507,0.696901174,1.154297729,,,,,,,,,,,,,,,,,,,,
,56507,0.76469034,1.335927612,,,,,,,,,,,,,,,,,,,,
,56507,0.82657038,1.502869385,,,,,,,,,,,,,,,,,,,,
,56507,0.876052654,1.633902588,,,,,,,,,,,,,,,,,,,,
,56507,0.912473304,1.729172974,,,,,,,,,,,,,,,,,,,,
,56507,0.935374177,1.783169678,,,,,,,,,,,,,,,,,,,,
,56507,0.936955214,1.788251465,,,,,,,,,,,,,,,,,,,,
,56507,0.921795494,1.746202393,,,,,,,,,,,,,,,,,,,,
,56507,0.889982271,1.65480835,,,,,,,,,,,,,,,,,,,,
,56507,0.840119261,1.516163574,,,,,,,,,,,,,,,,,,,,
,56507,0.781084585,1.351118774,,,,,,,,,,,,,,,,,,,,
,56507,0.714013702,1.169135498,,,,,,,,,,,,,,,,,,,,
,56507,0.643890409,0.97653595,,,,,,,,,,,,,,,,,,,,
,56507,0.573468918,0.78564209,,,,,,,,,,,,,,,,,,,,
,56507,0.505793083,0.599684753,,,,,,,,,,,,,,,,,,,,
,56507,0.443243247,0.430422943,,,,,,,,,,,,,,,,,,,,
,56507,0.395558018,0.302369507,,,,,,,,,,,,,,,,,,,,
,56507,0.365157437,0.219905167,,,,,,,,,,,,,,,,,,,,
,56508,0.350064045,0.180880936,,,,,,,,,,,,,,,,,,,,
,56508,0.350991642,0.186468094,,,,,,,,,,,,,,,,,,,,
,56508,0.372875482,0.246389328,,,,,,,,,,,,,,,,,,,,
,56508,0.407145912,0.350210205,,,,,,,,,,,,,,,,,,,,
,56508,0.457546848,0.492845673,,,,,,,,,,,,,,,,,,,,
,56508,0.520268106,0.666717468,,,,,,,,,,,,,,,,,,,,
,56508,0.586280948,0.851973633,,,,,,,,,,,,,,,,,,,,
,56508,0.656139164,1.04107959,,,,,,,,,,,,,,,,,,,,
,56508,0.72364579,1.227871948,,,,,,,,,,,,,,,,,,,,
,56508,0.790146005,1.405133423,,,,,,,,,,,,,,,,,,,,
,56508,0.848709838,1.559961914,,,,,,,,,,,,,,,,,,,,
,56508,0.892820943,1.67708252,,,,,,,,,,,,,,,,,,,,
,56508,0.923447311,1.756057495,,,,,,,,,,,,,,,,,,,,
,56508,0.937678677,1.790344849,,,,,,,,,,,,,,,,,,,,
,56508,0.93483401,1.779548218,,,,,,,,,,,,,,,,,,,,
,56508,0.910338771,1.713737427,,,,,,,,,,,,,,,,,,,,
,56508,0.871708966,1.60339624,,,,,,,,,,,,,,,,,,,,
,56508,0.818251865,1.454584961,,,,,,,,,,,,,,,,,,,,
,56508,0.754075532,1.280449097,,,,,,,,,,,,,,,,,,,,
,56508,0.686579966,1.093463745,,,,,,,,,,,,,,,,,,,,
,56508,0.615793455,0.902018372,,,,,,,,,,,,,,,,,,,,
,56508,0.545363931,0.71010437,,,,,,,,,,,,,,,,,,,,
,56508,0.477851921,0.527297485,,,,,,,,,,,,,,,,,,,,
,56508,0.423529738,0.373306427,,,,,,,,,,,,,,,,,,,,
,56508,0.381834805,0.262582214,,,,,,,,,,,,,,,,,,,,
,56508,0.356534118,0.197530182,,,,,,,,,,,,,,,,,,,,
,56509,0.348632049,0.178039032,,,,,,,,,,,,,,,,,,,,
,56509,0.356182456,0.203103241,,,,,,,,,,,,,,,,,,,,
,56509,0.385493797,0.284231842,,,,,,,,,,,,,,,,,,,,
,56509,0.427309424,0.40549408,,,,,,,,,,,,,,,,,,,,
,56509,0.481092196,0.560562744,,,,,,,,,,,,,,,,,,,,
,56509,0.547463424,0.741367126,,,,,,,,,,,,,,,,,,,,
,56509,0.61516912,0.930880066,,,,,,,,,,,,,,,,,,,,
,56509,0.68470469,1.117458496,,,,,,,,,,,,,,,,,,,,
,56509,0.751969928,1.302453735,,,,,,,,,,,,,,,,,,,,
,56509,0.816273678,1.47384021,,,,,,,,,,,,,,,,,,,,
,56509,0.868859875,1.613950195,,,,,,,,,,,,,,,,,,,,
,56509,0.907997775,1.715898193,,,,,,,,,,,,,,,,,,,,
,56509,0.934409385,1.779103516,,,,,,,,,,,,,,,,,,,,
,56509,0.939016812,1.791853271,,,,,,,,,,,,,,,,,,,,
,56509,0.92809269,1.762090698,,,,,,,,,,,,,,,,,,,,
,56509,0.897421734,1.677822632,,,,,,,,,,,,,,,,,,,,
,56509,0.850623823,1.547023071,,,,,,,,,,,,,,,,,,,,
,56509,0.794319785,1.38916272,,,,,,,,,,,,,,,,,,,,
,56509,0.728622079,1.208352539,,,,,,,,,,,,,,,,,,,,
,56509,0.65832882,1.015320679,,,,,,,,,,,,,,,,,,,,
,56509,0.588833587,0.825490967,,,,,,,,,,,,,,,,,,,,
,56509,0.517204404,0.636548767,,,,,,,,,,,,,,,,,,,,
,56509,0.454109919,0.460737579,,,,,,,,,,,,,,,,,,,,
,56509,0.404728955,0.324248871,,,,,,,,,,,,,,,,,,,,
,56509,0.370819878,0.233305511,,,,,,,,,,,,,,,,,,,,
,56509,0.351592142,0.185059586,,,,,,,,,,,,,,,,,,,,
,56510,0.349929178,0.182800446,,,,,,,,,,,,,,,,,,,,
,56510,0.366399443,0.231470566,,,,,,,,,,,,,,,,,,,,
,56510,0.399863726,0.326602142,,,,,,,,,,,,,,,,,,,,
,56510,0.447515398,0.46451474,,,,,,,,,,,,,,,,,,,,
,56510,0.50716172,0.63091272,,,,,,,,,,,,,,,,,,,,
,56510,0.573216355,0.814009521,,,,,,,,,,,,,,,,,,,,
,56510,0.642970204,1.004042297,,,,,,,,,,,,,,,,,,,,
,56510,0.710644585,1.19072998,,,,,,,,,,,,,,,,,,,,
,56510,0.776910048,1.371860229,,,,,,,,,,,,,,,,,,,,
,56510,0.838962907,1.532881104,,,,,,,,,,,,,,,,,,,,
,56510,0.883759581,1.655877197,,,,,,,,,,,,,,,,,,,,
,56510,0.918909209,1.743301392,,,,,,,,,,,,,,,,,,,,
,56510,0.937115459,1.78727832,,,,,,,,,,,,,,,,,,,,
,56510,0.93571475,1.784558716,,,,,,,,,,,,,,,,,,,,
,56510,0.916112971,1.730106812,,,,,,,,,,,,,,,,,,,,
,56510,0.880885811,1.629228882,,,,,,,,,,,,,,,,,,,,
,56510,0.828674412,1.485268433,,,,,,,,,,,,,,,,,,,,
,56510,0.767923135,1.315789429,,,,,,,,,,,,,,,,,,,,
,56510,0.700182456,1.131099365,,,,,,,,,,,,,,,,,,,,
,56510,0.629452581,0.939509338,,,,,,,,,,,,,,,,,,,,
,56510,0.559481967,0.747948669,,,,,,,,,,,,,,,,,,,,
,56510,0.491756189,0.562161438,,,,,,,,,,,,,,,,,,,,
,56510,0.432534522,0.400519531,,,,,,,,,,,,,,,,,,,,
,56510,0.388401008,0.281725433,,,,,,,,,,,,,,,,,,,,
,56510,0.360565638,0.208055496,,,,,,,,,,,,,,,,,,,,
,56511,0.347773719,0.178473236,,,,,,,,,,,,,,,,,,,,
,56511,0.353073323,0.19389238,,,,,,,,,,,,,,,,,,,,
,56511,0.378777826,0.264977448,,,,,,,,,,,,,,,,,,,,
,56511,0.417497766,0.377654419,,,,,,,,,,,,,,,,,,,,
,56511,0.4690364,0.527863037,,,,,,,,,,,,,,,,,,,,
,56511,0.532755279,0.704753418,,,,,,,,,,,,,,,,,,,,
,56511,0.601732754,0.893045898,,,,,,,,,,,,,,,,,,,,
,56511,0.670771289,1.080994385,,,,,,,,,,,,,,,,,,,,
,56511,0.738833856,1.266502441,,,,,,,,,,,,,,,,,,,,
,56511,0.804155366,1.44204248,,,,,,,,,,,,,,,,,,,,
,56511,0.85941999,1.590008179,,,,,,,,,,,,,,,,,,,,
,56511,0.901685678,1.699494629,,,,,,,,,,,,,,,,,,,,
,56511,0.929521804,1.770909912,,,,,,,,,,,,,,,,,,,,
,56511,0.93896914,1.793168701,,,,,,,,,,,,,,,,,,,,
,56511,0.931482005,1.774002319,,,,,,,,,,,,,,,,,,,,
,56511,0.904558576,1.698161743,,,,,,,,,,,,,,,,,,,,
,56511,0.862643821,1.577906128,,,,,,,,,,,,,,,,,,,,
,56511,0.807506556,1.424297974,,,,,,,,,,,,,,,,,,,,
,56511,0.741813274,1.246727051,,,,,,,,,,,,,,,,,,,,
,56511,0.673368573,1.056399414,,,,,,,,,,,,,,,,,,,,
,56511,0.603312976,0.865965454,,,,,,,,,,,,,,,,,,,,
,56511,0.532569014,0.675427002,,,,,,,,,,,,,,,,,,,,
,56511,0.467918813,0.496811768,,,,,,,,,,,,,,,,,,,,
,56511,0.414234411,0.351741821,,,,,,,,,,,,,,,,,,,,
,56511,0.376778829,0.249736404,,,,,,,,,,,,,,,,,,,,
,56511,0.353902578,0.192558121,,,,,,,,,,,,,,,,,,,,
,56512,0.350075949,0.181709229,,,,,,,,,,,,,,,,,,,,
,56512,0.361853105,0.217569,,,,,,,,,,,,,,,,,,,,
,56512,0.392039132,0.305720001,,,,,,,,,,,,,,,,,,,,
,56512,0.438451767,0.436173553,,,,,,,,,,,,,,,,,,,,
,56512,0.49334392,0.595243469,,,,,,,,,,,,,,,,,,,,
,56512,0.559528184,0.77762085,,,,,,,,,,,,,,,,,,,,
,56512,0.629085291,0.967421631,,,,,,,,,,,,,,,,,,,,
,56512,0.697270036,1.153508179,,,,,,,,,,,,,,,,,,,,
,56512,0.765694655,1.337947388,,,,,,,,,,,,,,,,,,,,
,56512,0.828002405,1.505692261,,,,,,,,,,,,,,,,,,,,
,56512,0.876311969,1.637203491,,,,,,,,,,,,,,,,,,,,
,56512,0.915212906,1.731839966,,,,,,,,,,,,,,,,,,,,
,56512,0.935646181,1.786557739,,,,,,,,,,,,,,,,,,,,
,56512,0.937750214,1.791990723,,,,,,,,,,,,,,,,,,,,
,56512,0.923958432,1.74931604,,,,,,,,,,,,,,,,,,,,
,56512,0.890975469,1.65780603,,,,,,,,,,,,,,,,,,,,
,56512,0.840514898,1.518760254,,,,,,,,,,,,,,,,,,,,
,56512,0.782768417,1.354982544,,,,,,,,,,,,,,,,,,,,
,56512,0.714965165,1.173072754,,,,,,,,,,,,,,,,,,,,
,56512,0.645364053,0.980225952,,,,,,,,,,,,,,,,,,,,
,56512,0.575407641,0.788948242,,,,,,,,,,,,,,,,,,,,
,56512,0.506532204,0.603507629,,,,,,,,,,,,,,,,,,,,
,56512,0.444126141,0.433358887,,,,,,,,,,,,,,,,,,,,
,56512,0.397776079,0.305863647,,,,,,,,,,,,,,,,,,,,
,56512,0.366751861,0.224624146,,,,,,,,,,,,,,,,,,,,
,56513,0.350946939,0.183745834,,,,,,,,,,,,,,,,,,,,
,56513,0.353156764,0.189579636,,,,,,,,,,,,,,,,,,,,
,56513,0.373208517,0.249828033,,,,,,,,,,,,,,,,,,,,
,56513,0.410070264,0.352650818,,,,,,,,,,,,,,,,,,,,
,56513,0.459607691,0.497331482,,,,,,,,,,,,,,,,,,,,
,56513,0.521858805,0.671738647,,,,,,,,,,,,,,,,,,,,
,56513,0.588002789,0.855562012,,,,,,,,,,,,,,,,,,,,
,56513,0.657975674,1.046162476,,,,,,,,,,,,,,,,,,,,
,56513,0.726640923,1.232397949,,,,,,,,,,,,,,,,,,,,
,56513,0.792487757,1.408726196,,,,,,,,,,,,,,,,,,,,
,56513,0.850755663,1.565289795,,,,,,,,,,,,,,,,,,,,
,56513,0.895264733,1.683848267,,,,,,,,,,,,,,,,,,,,
,56513,0.926206238,1.762151123,,,,,,,,,,,,,,,,,,,,
,56513,0.941313803,1.794221191,,,,,,,,,,,,,,,,,,,,
,56513,0.935757882,1.783053223,,,,,,,,,,,,,,,,,,,,
,56513,0.910884119,1.71563916,,,,,,,,,,,,,,,,,,,,
,56513,0.87225734,1.606603638,,,,,,,,,,,,,,,,,,,,
,56513,0.820682966,1.459396362,,,,,,,,,,,,,,,,,,,,
,56513,0.75546134,1.283730103,,,,,,,,,,,,,,,,,,,,
,56513,0.688137137,1.097460327,,,,,,,,,,,,,,,,,,,,
,56513,0.617539859,0.905061768,,,,,,,,,,,,,,,,,,,,
,56513,0.547027565,0.713593872,,,,,,,,,,,,,,,,,,,,
,56513,0.480877614,0.532802856,,,,,,,,,,,,,,,,,,,,
,56513,0.424774742,0.377647858,,,,,,,,,,,,,,,,,,,,
,56513,0.382632017,0.267023682,,,,,,,,,,,,,,,,,,,,
,56513,0.358416873,0.202471664,,,,,,,,,,,,,,,,,,,,
,56514,0.349475449,0.181496292,,,,,,,,,,,,,,,,,,,,
,56514,0.358073419,0.206182251,,,,,,,,,,,,,,,,,,,,
,56514,0.385198742,0.286747467,,,,,,,,,,,,,,,,,,,,
,56514,0.427038234,0.407298584,,,,,,,,,,,,,,,,,,,,
,56514,0.48283115,0.562046082,,,,,,,,,,,,,,,,,,,,
,56514,0.546776515,0.742637207,,,,,,,,,,,,,,,,,,,,
,56514,0.616434903,0.930636108,,,,,,,,,,,,,,,,,,,,
,56514,0.6840594,1.118962036,,,,,,,,,,,,,,,,,,,,
,56514,0.752758991,1.303602295,,,,,,,,,,,,,,,,,,,,
,56514,0.815078616,1.474351318,,,,,,,,,,,,,,,,,,,,
,56514,0.869231706,1.61502124,,,,,,,,,,,,,,,,,,,,
,56514,0.90842176,1.717156738,,,,,,,,,,,,,,,,,,,,
,56514,0.93397568,1.779979614,,,,,,,,,,,,,,,,,,,,
,56514,0.939802034,1.793519531,,,,,,,,,,,,,,,,,,,,
,56514,0.927862537,1.763119263,,,,,,,,,,,,,,,,,,,,
,56514,0.898321741,1.67880603,,,,,,,,,,,,,,,,,,,,
,56514,0.851585763,1.549515747,,,,,,,,,,,,,,,,,,,,
,56514,0.795696687,1.392790283,,,,,,,,,,,,,,,,,,,,
,56514,0.729818654,1.211573364,,,,,,,,,,,,,,,,,,,,
,56514,0.659471028,1.019772644,,,,,,,,,,,,,,,,,,,,
,56514,0.590247626,0.830602905,,,,,,,,,,,,,,,,,,,,
,56514,0.519533467,0.640016602,,,,,,,,,,,,,,,,,,,,
,56514,0.456085807,0.465041016,,,,,,,,,,,,,,,,,,,,
,56514,0.406070059,0.32750116,,,,,,,,,,,,,,,,,,,,
,56514,0.371676695,0.236047272,,,,,,,,,,,,,,,,,,,,
,56514,0.353131443,0.188752579,,,,,,,,,,,,,,,,,,,,
,56515,0.351446855,0.185341019,,,,,,,,,,,,,,,,,,,,
,56515,0.367873174,0.233313416,,,,,,,,,,,,,,,,,,,,
,56515,0.400491059,0.329009613,,,,,,,,,,,,,,,,,,,,
,56515,0.448550272,0.465403534,,,,,,,,,,,,,,,,,,,,
,56515,0.506527722,0.632233887,,,,,,,,,,,,,,,,,,,,
,56515,0.573802681,0.816235168,,,,,,,,,,,,,,,,,,,,
,56515,0.643416541,1.006200439,,,,,,,,,,,,,,,,,,,,
,56515,0.712265843,1.193261108,,,,,,,,,,,,,,,,,,,,
,56515,0.778999936,1.373595581,,,,,,,,,,,,,,,,,,,,
,56515,0.838863838,1.535490967,,,,,,,,,,,,,,,,,,,,
,56515,0.886764436,1.660733521,,,,,,,,,,,,,,,,,,,,
,56515,0.921428204,1.748418335,,,,,,,,,,,,,,,,,,,,
,56515,0.9371661,1.790781616,,,,,,,,,,,,,,,,,,,,
,56515,0.937360513,1.788115479,,,,,,,,,,,,,,,,,,,,
,56515,0.9181723,1.732885132,,,,,,,,,,,,,,,,,,,,
,56515,0.88126061,1.631404175,,,,,,,,,,,,,,,,,,,,
,56515,0.829437398,1.487462891,,,,,,,,,,,,,,,,,,,,
,56515,0.768498285,1.317339233,,,,,,,,,,,,,,,,,,,,
,56515,0.701125769,1.132571167,,,,,,,,,,,,,,,,,,,,
,56515,0.629914517,0.939706726,,,,,,,,,,,,,,,,,,,,
,56515,0.559616077,0.747723572,,,,,,,,,,,,,,,,,,,,
,56515,0.492372375,0.564237122,,,,,,,,,,,,,,,,,,,,
,56515,0.433896494,0.402051941,,,,,,,,,,,,,,,,,,,,
,56515,0.388736284,0.282432617,,,,,,,,,,,,,,,,,,,,
,56515,0.361045444,0.209436752,,,,,,,,,,,,,,,,,,,,
,56516,0.349550683,0.180479797,,,,,,,,,,,,,,,,,,,,
,56516,0.35349204,0.194825546,,,,,,,,,,,,,,,,,,,,
,56516,0.379370147,0.265934052,,,,,,,,,,,,,,,,,,,,
,56516,0.417352479,0.378073914,,,,,,,,,,,,,,,,,,,,
,56516,0.469558698,0.526618896,,,,,,,,,,,,,,,,,,,,
,56516,0.533014536,0.704221069,,,,,,,,,,,,,,,,,,,,
,56516,0.601127744,0.891694702,,,,,,,,,,,,,,,,,,,,
,56516,0.66970737,1.079646118,,,,,,,,,,,,,,,,,,,,
,56516,0.738659524,1.266228027,,,,,,,,,,,,,,,,,,,,
,56516,0.804355717,1.440501465,,,,,,,,,,,,,,,,,,,,
,56516,0.859852124,1.589117676,,,,,,,,,,,,,,,,,,,,
,56516,0.900969608,1.699112671,,,,,,,,,,,,,,,,,,,,
,56516,0.929075468,1.769356201,,,,,,,,,,,,,,,,,,,,
,56516,0.938746321,1.792109375,,,,,,,,,,,,,,,,,,,,
,56516,0.931972987,1.77314917,,,,,,,,,,,,,,,,,,,,
,56516,0.904472952,1.696683594,,,,,,,,,,,,,,,,,,,,
,56516,0.861106033,1.576655518,,,,,,,,,,,,,,,,,,,,
,56516,0.806046999,1.42256897,,,,,,,,,,,,,,,,,,,,
,56516,0.741619559,1.243020874,,,,,,,,,,,,,,,,,,,,
,56516,0.671207206,1.053723755,,,,,,,,,,,,,,,,,,,,
,56516,0.602531421,0.863616211,,,,,,,,,,,,,,,,,,,,
,56516,0.531269587,0.67235022,,,,,,,,,,,,,,,,,,,,
,56516,0.466806436,0.493389679,,,,,,,,,,,,,,,,,,,,
,56516,0.414100301,0.348999969,,,,,,,,,,,,,,,,,,,,
,56516,0.374969095,0.248048126,,,,,,,,,,,,,,,,,,,,
,56516,0.353586685,0.19177536,,,,,,,,,,,,,,,,,,,,
,56517,0.349854672,0.181791656,,,,,,,,,,,,,,,,,,,,
,56517,0.361678744,0.21760585,,,,,,,,,,,,,,,,,,,,
,56517,0.392398244,0.304797729,,,,,,,,,,,,,,,,,,,,
,56517,0.437770796,0.435085968,,,,,,,,,,,,,,,,,,,,
,56517,0.493726111,0.59496228,,,,,,,,,,,,,,,,,,,,
,56517,0.559576612,0.776526428,,,,,,,,,,,,,,,,,,,,
,56517,0.628288079,0.968373779,,,,,,,,,,,,,,,,,,,,
,56517,0.69746899,1.154699341,,,,,,,,,,,,,,,,,,,,
,56517,0.765835517,1.337696045,,,,,,,,,,,,,,,,,,,,
,56517,0.828353281,1.505895386,,,,,,,,,,,,,,,,,,,,
,56517,0.876551145,1.63714209,,,,,,,,,,,,,,,,,,,,
,56517,0.914587872,1.732502319,,,,,,,,,,,,,,,,,,,,
,56517,0.936321914,1.785521851,,,,,,,,,,,,,,,,,,,,
,56517,0.938442361,1.790348145,,,,,,,,,,,,,,,,,,,,
,56517,0.923441374,1.748034302,,,,,,,,,,,,,,,,,,,,
,56517,0.890263938,1.655603394,,,,,,,,,,,,,,,,,,,,
,56517,0.838894339,1.518449829,,,,,,,,,,,,,,,,,,,,
,56517,0.781811017,1.354148804,,,,,,,,,,,,,,,,,,,,
,56517,0.714876514,1.171290771,,,,,,,,,,,,,,,,,,,,
,56517,0.64402452,0.977908264,,,,,,,,,,,,,,,,,,,,
,56517,0.573393714,0.786812073,,,,,,,,,,,,,,,,,,,,
,56517,0.505022705,0.600034363,,,,,,,,,,,,,,,,,,,,
,56517,0.443962228,0.43086557,,,,,,,,,,,,,,,,,,,,
,56517,0.397388649,0.304057159,,,,,,,,,,,,,,,,,,,,
,56517,0.365424901,0.221184067,,,,,,,,,,,,,,,,,,,,
,56518,0.3507316,0.182126389,,,,,,,,,,,,,,,,,,,,
,56518,0.351713592,0.187759155,,,,,,,,,,,,,,,,,,,,
,56518,0.371990347,0.247859192,,,,,,,,,,,,,,,,,,,,
,56518,0.408367807,0.351860016,,,,,,,,,,,,,,,,,,,,
,56518,0.458586961,0.494506653,,,,,,,,,,,,,,,,,,,,
,56518,0.521373062,0.669010132,,,,,,,,,,,,,,,,,,,,
,56518,0.586956739,0.853777466,,,,,,,,,,,,,,,,,,,,
,56518,0.657053315,1.043860474,,,,,,,,,,,,,,,,,,,,
